market_id,side,title,best_bid,spread,total_liquidity,volume_24h,depth_imbalance,liquidity_concentration,book_depth_levels,has_bonus_points,filled
183,YES,synthetic-market-183,0.8399222299845801,0.001,5802.958574331892,240.00097853225813,0.16065122795342412,0.6231589953934062,16.0,1.0,0
184,NO,synthetic-market-184,0.5209737376776595,0.005822207563996353,96166.00048581173,3291.2817966572275,0.16820331943132122,0.6529206004802041,5.0,0.0,0
185,YES,synthetic-market-185,0.8740718915906591,0.00851414432389375,5471.634238180601,19811.843732077887,0.5416231389232061,0.5766648153969677,18.0,1.0,0
186,NO,synthetic-market-186,0.09198701415849846,0.0035847114184331414,491.4805574784283,948.2161041777488,0.47003868864773274,0.7043993131821757,6.0,0.0,0
187,YES,synthetic-market-187,0.07725995053844179,0.0200714876704439,2346.5580282323376,237419.7042121393,-0.2587633203868336,0.6644874738037448,7.0,0.0,0
188,NO,synthetic-market-188,0.06819401602053218,0.00929378380462483,5561.283092635404,280.080019400466,-0.07487306329238254,0.5920791859481225,1.0,1.0,1
189,YES,synthetic-market-189,0.27749181015721075,0.003674326674012776,1234.4529286256668,52445.367431942024,-0.5806827334290905,0.25077599370620035,7.0,1.0,0
190,NO,synthetic-market-190,0.27371279588808456,0.011077955216862048,1893.2904015328675,61361.86166128342,0.7547996957120277,0.17145141665032518,23.0,0.0,1
191,YES,synthetic-market-191,0.2187530009203699,0.001,3287.2302206172767,26669.02545640193,0.19873224665648298,0.5132546361869925,19.0,1.0,0
192,NO,synthetic-market-192,0.560350236546856,0.007128536682638471,7158.049437514761,6075.0090397146805,0.6274884250184072,0.325792006359176,5.0,0.0,0
193,NO,synthetic-market-193,0.08508725692974083,0.003913615187090812,4097.465077355066,12891.605774944228,-0.1435482824249271,0.617602360374547,22.0,1.0,0
194,NO,synthetic-market-194,0.5813490810513665,0.001,1847.9723016568364,2523.93669656116,-0.922114992133243,0.10623659478455705,16.0,0.0,0
195,NO,synthetic-market-195,0.19941003774249533,0.004866599290316096,11689.53595687442,23204.976916040276,0.6892706958288256,0.4653417193640319,12.0,1.0,1
196,YES,synthetic-market-196,0.6600863377105785,0.0037094192290072947,2714.597051020704,1889.704249838984,0.0419029239468726,0.7172137685793081,7.0,0.0,0
197,NO,synthetic-market-197,0.06896781899950197,0.0050382236405949994,2837.7315791223664,5675.783453905963,0.05993329659884149,0.7270328636832875,20.0,0.0,1
198,YES,synthetic-market-198,0.3295131773478754,0.001,1077.483220089207,29587.9973625955,0.024958424248634915,0.23028692924871197,13.0,1.0,1
199,YES,synthetic-market-199,0.8945071581781524,0.030089507245958963,2070.1631183332665,1903.417477345058,0.2901033555653933,0.6621000704489053,23.0,0.0,1
200,YES,synthetic-market-200,0.5345567418895202,0.001,10066.302670421055,5046.503351142139,0.23990997796905883,0.8501693395787108,11.0,0.0,0
201,NO,synthetic-market-201,0.7804286624720757,0.0024414558360633942,829.297805804236,10032.090391966633,-0.7157414480246622,0.7675433051069297,19.0,1.0,1
202,NO,synthetic-market-202,0.6422234734505532,0.027867403903443482,4544.663361096832,1416.1187846085836,0.4891020548095595,0.8970757170587161,18.0,0.0,1
203,YES,synthetic-market-203,0.5996757070521735,0.0025131076171132343,10823.744077682451,36815.86871191566,-0.23802918376114357,0.32490916904505224,6.0,1.0,1
204,NO,synthetic-market-204,0.22212741207640763,0.0011584331286885758,3246.005791143077,12619.59845961454,-0.21017162079165547,0.26501977401147453,5.0,1.0,1
205,NO,synthetic-market-205,0.5669552734320253,0.013632895766050885,6398.184583273482,1129.728969900527,0.7773429343892241,0.6355741315353176,14.0,1.0,1
206,NO,synthetic-market-206,0.08571777661310001,0.006189009821404649,1438.7451477413515,7623.113131713872,0.41425137354632463,0.5511599243487298,7.0,1.0,0
207,NO,synthetic-market-207,0.7714979645826859,0.02003786605265372,20770.84692508847,2957.3955464895625,-0.1521834988243052,0.6839319149855265,20.0,0.0,0
208,YES,synthetic-market-208,0.9140638253235583,0.010239108229584203,16500.65522511146,3446.707282767451,-0.8353764633332037,0.29162664545316097,4.0,0.0,0
209,NO,synthetic-market-209,0.8186081642076606,0.01144977267628061,6368.0526252257305,8953.21742812108,0.07273677176831977,0.5508086928861375,20.0,0.0,0
210,NO,synthetic-market-210,0.09563868136945508,0.001104992493568899,712.9513990690446,3220.8539413985654,0.24239511983492648,0.17966315098550661,8.0,0.0,1
211,NO,synthetic-market-211,0.3547940750421966,0.016729595870423126,1555.3275235831006,28392.068469901926,-0.03624097898078957,0.3487142000739918,6.0,0.0,1
212,YES,synthetic-market-212,0.33620287807605403,0.01625945179741551,14391.216988476237,3241.994225313161,-0.560717576755576,0.9520517168589008,21.0,0.0,0
213,NO,synthetic-market-213,0.15144529255058298,0.020168152139708045,32352.06721090901,29033.999099232507,-0.3558095844086091,0.3716931406390426,3.0,0.0,0
214,NO,synthetic-market-214,0.6139506373953089,0.007301182298992113,6810.882529940027,7654.987745918058,-0.5648494976995528,0.8233271051131137,24.0,1.0,0
215,NO,synthetic-market-215,0.7677123578296999,0.0016312482081717403,19381.045424049476,24649.189417244703,0.09692843975689923,0.4499641945913268,16.0,1.0,1
216,NO,synthetic-market-216,0.33234932480201945,0.023585501451077028,2518.6092071735898,4008.8710404789776,0.3687376289441918,0.8750829003114927,1.0,1.0,0
217,NO,synthetic-market-217,0.8265283114268612,0.008298070159758192,3990.5092276905198,4201.222648910858,0.4614295401386001,0.1528346864712297,9.0,1.0,1
218,YES,synthetic-market-218,0.7674142215615166,0.025376207092576264,4920.978608723557,1811.2909934423164,-0.32950255037210946,0.8045342087880798,21.0,1.0,0
219,YES,synthetic-market-219,0.16622414732689228,0.001,7827.562431668365,17177.78863653415,0.10576137744204979,0.765259145846741,3.0,1.0,1
220,NO,synthetic-market-220,0.7401732410643397,0.021377163636872535,914.4378002759103,27422.903286587803,0.24933140720892166,0.46997499400653436,18.0,0.0,1
221,YES,synthetic-market-221,0.8443586479117263,0.00285571147062485,13831.910084394143,127381.92442726679,-0.23001711225857613,0.19195778177808961,13.0,0.0,0
222,NO,synthetic-market-222,0.22755431284857186,0.001997240049464709,21053.062359771415,43377.04979151394,-0.06682832322761223,0.22006903460970112,2.0,0.0,1
223,NO,synthetic-market-223,0.5662770615486707,0.0056085999191129565,1389.072220879129,11211.719377188118,0.9557398717818718,0.6379940965794058,14.0,0.0,0
224,YES,synthetic-market-224,0.6248749694198925,0.003779949000055558,1106.687237989249,6159.422625251088,0.0923053560660476,0.06858281554715161,4.0,1.0,0
225,NO,synthetic-market-225,0.5984008317433398,0.007957213070563922,7227.266209976444,13430.916877701371,0.3973315158040626,0.6201952198892546,11.0,0.0,1
226,YES,synthetic-market-226,0.13662110986523912,0.03861006163356577,2392.8894827275735,7816.099909815659,-0.1956754285859029,0.44988733113954255,21.0,1.0,0
227,NO,synthetic-market-227,0.6450723149134542,0.001,362.16045125693813,54313.03048092508,0.018790848632823223,0.6143056804189055,18.0,0.0,1
228,NO,synthetic-market-228,0.6187592522115667,0.003038752454659381,11961.421412333131,27642.98219071892,-0.7714480090489138,0.20954685859510938,5.0,0.0,0
229,YES,synthetic-market-229,0.7914969401018128,0.02518702728405424,5832.22503149357,2730.4194667157694,-0.01128141791305986,0.14630506289800174,15.0,1.0,1
230,YES,synthetic-market-230,0.7731614292172954,0.006565817156971559,2909.3597023891907,3314.560469894312,0.536525084710955,0.3686294068066808,22.0,1.0,1
231,NO,synthetic-market-231,0.34445138713939005,0.01221899923335031,50251.150540210845,47928.5421109525,0.9445043603020312,0.4811955791292923,8.0,1.0,0
232,NO,synthetic-market-232,0.6998425996338984,0.0037826269417722326,5726.12706816134,12094.476928624848,0.5384884624860736,0.26290047638128433,13.0,0.0,1
233,YES,synthetic-market-233,0.8305460488151203,0.007932190346213465,2145.7124777393374,5995.19186788861,0.30908517697564447,0.35951784372441975,11.0,1.0,0
234,NO,synthetic-market-234,0.8536529823717105,0.001656166886724206,5493.204123495502,37882.21466123725,0.023833950548542798,0.06917130557444129,24.0,0.0,1
235,YES,synthetic-market-235,0.1953610942522993,0.012038642884832716,1565.4424925070127,4895.773924910724,-0.2699861073126529,0.2937782987087675,17.0,0.0,0
236,NO,synthetic-market-236,0.07403211507765617,0.019557340632149603,2126.265744610207,5632.405172374536,-0.07212218542132187,0.5717633822328351,13.0,0.0,0
237,YES,synthetic-market-237,0.6357266990800057,0.01830564969134806,7517.576434382023,4449.188488510659,0.27577621290564536,0.044353427154618826,23.0,1.0,0
238,YES,synthetic-market-238,0.24320864546938697,0.001,2671.464153435571,632.5920486291657,-0.3533143195418724,0.6107738467219154,4.0,1.0,0
239,YES,synthetic-market-239,0.5573387518403623,0.014583593114439297,2992.6917691371755,24922.694357223343,0.41990625606436494,0.4303077252253366,22.0,1.0,0
240,YES,synthetic-market-240,0.9003240768261568,0.010212366111448762,30817.541834759555,1682.7593656650183,-0.4428522111334472,0.8852286188176315,15.0,1.0,0
241,NO,synthetic-market-241,0.3913876618273109,0.010357111349273201,12652.54502294854,3868.7992429977508,-0.8006597582010333,0.19133322867756197,8.0,0.0,0
242,NO,synthetic-market-242,0.277497095345876,0.005316427465521655,11885.90355965624,3080.867685747734,-0.4554445607331586,0.6017731601242055,11.0,0.0,0
243,NO,synthetic-market-243,0.4608590449656824,0.0315259322696699,8792.886949469012,20849.552883438,-0.7494212847347715,0.24261132318543605,2.0,0.0,0
244,YES,synthetic-market-244,0.6415195219436602,0.007215122927072509,8371.779269526698,7411.90212384949,-0.6175510922191683,0.2968684016070624,2.0,1.0,0
245,NO,synthetic-market-245,0.1409890710691929,0.022660836500056857,24397.681561557758,8267.120287549684,0.509460034338468,0.08142297785458187,5.0,0.0,0
246,NO,synthetic-market-246,0.39252628715048843,0.004346767972817409,4810.226327019913,912.9693121542831,-0.0900683477602043,0.2872592533508184,20.0,0.0,0
247,YES,synthetic-market-247,0.17034906995467042,0.009186957524482795,37837.86263859982,7232.4406969587335,0.09836112058731052,0.025168628829549643,24.0,0.0,0
248,NO,synthetic-market-248,0.6462015994528284,0.010696398240426987,1725.8210120315573,1188.8800044040677,0.5211511021903616,0.5299095990082225,22.0,1.0,0
249,YES,synthetic-market-249,0.7974972790368655,0.006482932239880668,3712.491685478258,12080.59945919908,0.566595756858996,0.606477624790065,16.0,1.0,0
250,NO,synthetic-market-250,0.3891684032679042,0.04221653735058318,1078.7346388052574,13052.564300196049,-0.22706804801896116,0.8403340819934798,24.0,1.0,0
251,YES,synthetic-market-251,0.3845515574969764,0.014672825862254267,3367.2433054383264,7921.875580123651,0.5978540890733596,0.39348520098700274,7.0,1.0,0
252,YES,synthetic-market-252,0.5355694930526911,0.009646152371503168,8693.115558301646,115391.5944036407,0.17306899143777094,0.10648952254857566,16.0,1.0,1
253,YES,synthetic-market-253,0.2435520016742842,0.002388270675458681,24254.842766705307,16091.51813909046,0.0014969599071646244,0.6293758190760904,5.0,1.0,1
254,YES,synthetic-market-254,0.27266863245509376,0.008863538386922682,2369.276013638534,17580.9538517117,0.1989445142000352,0.5068353521300937,14.0,1.0,0
255,YES,synthetic-market-255,0.3468670549541727,0.024809219244260806,4943.529955831215,9749.826402524943,-0.641531978669656,0.8743809739738695,3.0,0.0,0
256,YES,synthetic-market-256,0.4616831283243957,0.0030287259492198216,3310.5464990026358,6306.994284830034,-0.35374551964021933,0.5030236715465979,5.0,1.0,0
257,YES,synthetic-market-257,0.12337831427231606,0.008707721866931311,2181.002832979047,28444.03464053778,-0.04866410056644687,0.14118981693053806,19.0,1.0,1
258,NO,synthetic-market-258,0.727458922730305,0.001812087902330315,1328.336386566442,33924.21700219525,0.2743684340699925,0.41330360560364204,24.0,0.0,0
259,NO,synthetic-market-259,0.5711491169863288,0.013253493119069358,5253.907065897394,1492.9234595343316,-0.16741397235139419,0.1412983683580802,2.0,0.0,0
260,NO,synthetic-market-260,0.31972448560145106,0.001,731.2303303527054,31915.16240074106,-0.057293441123510085,0.6070184191596915,18.0,1.0,1
261,YES,synthetic-market-261,0.11979191511590254,0.001,5550.245643809862,15803.238420493657,0.4362455672879378,0.311859966043635,21.0,1.0,1
262,YES,synthetic-market-262,0.7368628562613331,0.011226806548578893,5029.355526982356,28251.73341518237,0.635265730612229,0.5863257185016105,17.0,0.0,1
263,YES,synthetic-market-263,0.1679710894621886,0.0040925086726036775,2383.8561132507257,14854.11804136823,0.3452098713118663,0.5273137361291911,9.0,1.0,1
264,NO,synthetic-market-264,0.16988597811471043,0.013733954501393062,1616.4797549733632,1607.5223508794093,0.570789931705088,0.43571234462444863,17.0,0.0,0
265,NO,synthetic-market-265,0.167615821226549,0.002685843184422556,1071.9792554991625,1763.7695966953095,-0.18196192757204788,0.5695596902784853,2.0,0.0,0
266,NO,synthetic-market-266,0.12313608000439141,0.007336030363029245,38501.83771814452,86852.59826250093,-0.1378957857717257,0.26797763158008797,21.0,0.0,0
267,NO,synthetic-market-267,0.8657531288602313,0.007989611253500763,1123.080605828962,11250.31074738834,0.1432591383019307,0.6905441356102966,22.0,0.0,1
268,NO,synthetic-market-268,0.2923198697060514,0.002562114353623079,27268.094429860004,1283.784785411494,-0.13548252090576468,0.38467360565197606,9.0,0.0,0
269,NO,synthetic-market-269,0.32576952128617415,0.003055622380305336,9510.780615830221,12740.8876396443,-0.2282083302163898,0.05045840115580377,10.0,0.0,0
270,YES,synthetic-market-270,0.7995148790018608,0.007462375443514799,3293.0745955611937,5060.594855481598,0.7434649501546585,0.7594890098105512,3.0,0.0,0
271,NO,synthetic-market-271,0.6079311137406213,0.006890220905340643,1376.384581629939,737.7181620785765,-0.09053141612393785,0.775298470048245,17.0,0.0,0
272,YES,synthetic-market-272,0.21842904788664694,0.007329189087568239,15471.313504842588,412.71421364010564,-0.43470635791627005,0.5985330657378446,24.0,1.0,0
273,NO,synthetic-market-273,0.44133207113892997,0.00237650019500524,32945.70941457525,1008.8166583365663,0.2193288984070139,0.7264365792338792,7.0,0.0,1
274,NO,synthetic-market-274,0.8455302182499319,0.013238926836623652,1759.1273660114705,11537.181876354287,0.8261076870192708,0.486724375659413,1.0,1.0,1
275,YES,synthetic-market-275,0.3878366153175173,0.0010432832075804965,3538.224312106616,7612.189450090976,0.03636411479960052,0.8727646083340691,4.0,1.0,0
276,NO,synthetic-market-276,0.6897933978768802,0.005203480325367692,15627.479363385966,5861.102777701403,0.5541178288334959,0.5263148409640906,7.0,1.0,1
277,NO,synthetic-market-277,0.13712693795282124,0.009565828589276052,7110.740710261651,11732.07238475569,-0.1970314558763744,0.5160812307148686,20.0,1.0,1
278,NO,synthetic-market-278,0.7045922990646895,0.01746689624051478,44353.95016581605,17702.648760591674,-0.22109134498021268,0.43034078185985786,12.0,1.0,0
279,YES,synthetic-market-279,0.7488261716587218,0.0019151583633611234,2625.0129427408733,526.7575198946458,-0.3104194738969093,0.19771378972036027,1.0,0.0,0
280,YES,synthetic-market-280,0.7931901035319192,0.007995972573672828,8924.185386014202,5478.044445322493,-0.06453470568385626,0.45925610373377096,1.0,1.0,1
281,NO,synthetic-market-281,0.65678089139169,0.01820952637597566,1241.3803600710012,2762.001714015405,0.8263561518073829,0.22156394790257394,5.0,0.0,0
282,NO,synthetic-market-282,0.38365951534362724,0.012770299039313596,49290.21706622115,1630.8335262152123,-0.5199728297782062,0.3571537165707797,8.0,0.0,0
283,YES,synthetic-market-283,0.10779080014949326,0.0017328396317153058,2200.907614868114,3978.4132525609016,0.7367574735791832,0.7951748501372838,4.0,1.0,0
284,YES,synthetic-market-284,0.5168986106542655,0.004503054907249789,433.2159215398841,6906.831497353346,-0.453801412555945,0.49327087915166495,21.0,0.0,1
285,NO,synthetic-market-285,0.7317139157439818,0.0011078602430795636,4279.791517882893,5731.523217880304,-0.10521514507842225,0.5947723814038713,12.0,0.0,0
286,NO,synthetic-market-286,0.22175438314070944,0.007992053695096544,4215.933499676766,1222.8414567003774,0.37610614820362165,0.3829292551188796,16.0,0.0,0
287,NO,synthetic-market-287,0.2896135039516492,0.001,40421.96740489485,4323.8679133541345,0.28361960240916,0.7311186003595432,24.0,1.0,1
288,YES,synthetic-market-288,0.5325080381414349,0.015192136870684039,3385.640518608817,111366.60205446513,0.12691357216277185,0.32210675918402226,15.0,0.0,1
289,YES,synthetic-market-289,0.7234984066081273,0.0015601857418602483,4846.8868025368865,2057.153896275962,-0.7422147192146378,0.6388538337834113,2.0,0.0,0
290,NO,synthetic-market-290,0.8569280576832615,0.0016836075888713954,9440.674983795378,903.9545910152398,0.16300535631415602,0.41152370653679715,1.0,1.0,0
291,YES,synthetic-market-291,0.16316736578075225,0.018623800371070056,28138.60487454765,11589.02768501026,-0.46006411600381136,0.818665776603842,4.0,0.0,0
292,NO,synthetic-market-292,0.2158431915798469,0.01807148944338484,4584.550872901542,17599.338745804755,1.0,0.22955285491371905,11.0,1.0,1
293,NO,synthetic-market-293,0.7695832742493285,0.002885082498790167,15420.077652684127,14812.95378561109,-0.09604284052623169,0.7392917470585888,7.0,1.0,1
294,NO,synthetic-market-294,0.6300694607211272,0.001,8689.694365975225,1890.0663313676164,0.08492393992551137,0.5514349326664698,3.0,1.0,0
295,NO,synthetic-market-295,0.6988755126289796,0.00412088554446643,3548.0063450089256,29659.074240509573,-0.5160156257229367,0.8891644344285519,7.0,0.0,1
296,NO,synthetic-market-296,0.9470940485281822,0.001,5352.451109023574,2919.2095452746125,-0.2154960517400815,0.4100621909750856,10.0,0.0,1
297,NO,synthetic-market-297,0.8952619628217929,0.00753242077368359,5072.257515148859,1853.1841662243648,-0.5809689725159204,0.8000707863460245,9.0,0.0,0
298,NO,synthetic-market-298,0.8087225601574275,0.001664117763399234,1794.304751298504,3673.790419308194,0.4416897304315845,0.6856655656143934,10.0,1.0,1
299,NO,synthetic-market-299,0.7494042281478638,0.02519391239340693,18677.013644993527,7035.255879665346,-0.11788759427746372,0.3166661821006277,1.0,0.0,0
300,YES,synthetic-market-300,0.4055172936857932,0.007115810191258391,1070.4321474752335,20502.84336999535,0.2531973641680862,0.1039278285488391,11.0,0.0,1
301,NO,synthetic-market-301,0.6271061995488336,0.0030907958359496345,17823.726797228,18232.871555451893,-0.3080642543297851,0.6220031818110493,5.0,1.0,0
302,YES,synthetic-market-302,0.216001078201921,0.0023959879918813583,14042.746274335115,7869.508976211056,-0.22551411198573856,0.20678635491053793,8.0,1.0,1
303,NO,synthetic-market-303,0.7335450187527253,0.018244445486307062,4436.609848375688,27249.13952102327,0.5796812911337732,0.8752995671650929,24.0,1.0,1
304,NO,synthetic-market-304,0.7319215980665498,0.0016053072086291036,2117.5419083922525,9008.61342099446,-0.4372619749790919,0.2656697794946549,19.0,0.0,1
305,NO,synthetic-market-305,0.699165692271247,0.0027550741170160654,3831.1963861974314,25972.123661095597,-0.8106498087388105,0.4298300055763368,21.0,1.0,0
306,YES,synthetic-market-306,0.45031912198410107,0.0011374483148312564,8267.207988283368,1306.3216511294254,0.18280807198145094,0.7264845773078502,12.0,0.0,1
307,NO,synthetic-market-307,0.39036229591173893,0.029009140986525368,11129.60866529197,1046.8844161116995,-0.5135999442013038,0.36097666329492417,13.0,1.0,0
308,YES,synthetic-market-308,0.42779383913294716,0.003251562084332462,6738.622862065217,22213.079934598874,-0.19775987766126218,0.6203217107157721,22.0,1.0,1
309,YES,synthetic-market-309,0.08000531160012193,0.0024527431582933995,14637.616542027637,1329.9449375709587,0.41021252187126256,0.5973519196515258,21.0,1.0,0
310,NO,synthetic-market-310,0.8098881047703436,0.011347220372091307,2661.97064313268,5475.4242451537375,-0.3683683911661197,0.578709365953732,9.0,1.0,1
311,NO,synthetic-market-311,0.5381328897992942,0.0015075800933433922,6361.592628995376,7132.85192118391,0.39530253338210186,0.24328188645370938,12.0,0.0,1
312,YES,synthetic-market-312,0.39876677510155817,0.009328059777366319,875.5214117679686,4296.963576093326,-0.3065514483531047,0.6789449016088462,4.0,0.0,0
313,NO,synthetic-market-313,0.5432258914394349,0.001795176403183423,11384.286709097707,4493.843751959666,0.6708054650409309,0.616710372757805,2.0,1.0,1
314,NO,synthetic-market-314,0.6994761966676959,0.001,5816.732035805891,49533.99639760378,0.59629634962705,0.053007571377982635,9.0,0.0,0
315,NO,synthetic-market-315,0.3933147824585561,0.031901852581845996,3111.5255178227053,302.32966832073174,-0.21212793478534192,0.5983234281237877,9.0,0.0,0
316,YES,synthetic-market-316,0.7975766060707926,0.010636125884199881,17635.984376509878,25566.43724399675,-0.09595267130221152,0.5166308104732598,21.0,0.0,0
317,YES,synthetic-market-317,0.8775170116748483,0.009457484124727928,10516.268979862216,160127.2427957269,-0.37437098894472737,0.06704044841785167,21.0,0.0,1
318,NO,synthetic-market-318,0.39868906757957995,0.0034914444682438137,221.8422034975283,8355.371703054954,0.09000089220425939,0.46888249563071466,9.0,0.0,1
319,NO,synthetic-market-319,0.17403453891493798,0.001,5135.187177917305,7905.648364911188,0.5171267216639253,0.7351506838578704,24.0,0.0,0
320,YES,synthetic-market-320,0.7343359663911639,0.001,991.7525232185139,20832.760159000438,-0.6510405684086232,0.37694143943225583,20.0,0.0,1
321,YES,synthetic-market-321,0.9436539728737454,0.004612276897541654,15888.102885146343,87335.37771385632,0.4128518001644113,0.8323019862442691,15.0,1.0,1
322,NO,synthetic-market-322,0.1831893338858582,0.001,75961.52987024502,1729.411344242248,-0.5957714990136195,0.57055152940423,17.0,1.0,0
323,YES,synthetic-market-323,0.6914081084553183,0.015434376827129732,2778.351758457418,9081.513417311313,-0.38687427281800046,0.2714626067314062,11.0,1.0,0
324,NO,synthetic-market-324,0.7927910602700362,0.0142107287077733,5334.962143061107,6360.85777589409,-0.8044666924021716,0.8205902100679565,7.0,1.0,1
325,YES,synthetic-market-325,0.8785147504967249,0.008719153652893488,3728.8795124440803,16767.46465276973,0.9472255006904403,0.41270914116185864,2.0,1.0,1
326,YES,synthetic-market-326,0.16104327284981687,0.022101696517918788,7229.277819003175,9966.080989197673,0.026415767022764165,0.5918436917562487,5.0,0.0,1
327,NO,synthetic-market-327,0.1326289218364485,0.001,9986.644378515173,19102.01394220077,0.11013869927055521,0.700559803750063,12.0,1.0,1
328,YES,synthetic-market-328,0.9390844236618802,0.001,20250.065967715298,4683.858492803629,-0.3042520012549842,0.7898474626317458,3.0,0.0,1
329,YES,synthetic-market-329,0.1550808365914295,0.012916146048543305,1658.7781100891664,8636.069179856497,0.48013500014720595,0.24949732891023407,2.0,0.0,0
330,NO,synthetic-market-330,0.20912680322320643,0.004416431494916434,27689.215742832548,3389.897301831624,-0.9464295380263296,0.40135608112346527,11.0,0.0,0
331,YES,synthetic-market-331,0.567457640446117,0.008749998035839951,1763.9921004469427,3416.6723018571906,0.01199944378952755,0.50612172504717,14.0,0.0,0
332,NO,synthetic-market-332,0.45164573266067115,0.0014289122904604385,6666.148723047509,6741.233554563918,0.9930261356102713,0.13997265984854104,17.0,0.0,0
333,NO,synthetic-market-333,0.7253529721950496,0.004650453849915151,17578.543246109137,6737.1153548398615,-0.1719243057493108,0.3196876572325928,9.0,1.0,0
334,NO,synthetic-market-334,0.22150152334230203,0.0011265990425447933,10769.987529288133,1764.7620335493546,0.007716394829690513,0.8166806308041958,8.0,0.0,1
335,NO,synthetic-market-335,0.8729849854039274,0.004581168877968856,1750.3439052789377,62384.7350050713,0.3025048469967633,0.15958938922898833,2.0,1.0,1
336,YES,synthetic-market-336,0.2454753616769502,0.004295368527012727,2270.792166199617,6798.047262977169,-0.3651528034894527,0.21970014103547264,23.0,0.0,1
337,YES,synthetic-market-337,0.7421998911679757,0.015968476131889477,2955.538086979642,1341.0243057523478,0.010280323217013852,0.3606784428007928,18.0,1.0,1
338,YES,synthetic-market-338,0.11084317274665459,0.02565430915162962,4645.776427924591,33927.9680823417,0.4324478362143098,0.17364830392179362,1.0,1.0,0
339,NO,synthetic-market-339,0.4760623289814488,0.010753926606984175,17355.219452841207,3063.2518705311168,0.08747618956963657,0.4751372621702491,23.0,1.0,0
340,NO,synthetic-market-340,0.07930249398067368,0.005185569307867104,1186.789948239824,15689.794296677523,0.16694417674870465,0.40767790242024987,19.0,0.0,1
341,NO,synthetic-market-341,0.33242963575739265,0.0012184436183621614,8212.163231014069,7925.795168307574,-0.15724548457816698,0.40158987181730027,9.0,0.0,0
342,NO,synthetic-market-342,0.3310076067575261,0.015980141590961998,9613.942575136623,11223.904297640252,0.14202047652960034,0.07188516272905066,5.0,0.0,0
343,YES,synthetic-market-343,0.6977735952247179,0.040312398806367666,9082.616531748654,10120.59172554657,0.02509454657980407,0.2722383859478483,24.0,0.0,0
344,YES,synthetic-market-344,0.45951573483715985,0.001,8208.594284761466,3836.370013981507,0.654779202461876,0.2825869518161024,24.0,0.0,1
345,YES,synthetic-market-345,0.1010969261536251,0.007014717063336697,26111.991531568376,8546.098767716654,0.3259775291589079,0.660693336689174,12.0,1.0,1
346,NO,synthetic-market-346,0.9458254934860971,0.003086624790835873,8405.059943498247,113893.56715508868,-0.10965681894159905,0.06864181902418533,3.0,1.0,1
347,NO,synthetic-market-347,0.8498293760374994,0.010933384792127266,12615.167880790317,441.91272229857174,-1.0,0.2646076228783244,9.0,0.0,0
348,YES,synthetic-market-348,0.8746915414760627,0.0035677981189487923,9135.298597044088,8828.533856873877,0.3220749698785257,0.8154372654106293,23.0,0.0,0
349,YES,synthetic-market-349,0.27191797706627485,0.010846191040235076,35327.752223148826,14263.739753601074,0.3398695561752202,0.4990784322708217,23.0,0.0,1
350,YES,synthetic-market-350,0.40469922925247115,0.01488019399245903,608.0242624290079,2063.2692701963233,-0.4126085901386529,0.46282842782482614,10.0,0.0,1
351,NO,synthetic-market-351,0.254461550822018,0.016339975755870068,20137.105456794845,1364.5057324725763,-0.8992657898447526,0.8481524223165594,8.0,0.0,1
352,NO,synthetic-market-352,0.16241574395989913,0.005900539298318529,3688.0979680229602,134133.47778699346,-0.5138131752058838,0.23021675494858213,7.0,0.0,1
353,NO,synthetic-market-353,0.0797215321991621,0.0017608557073332792,3609.09184616645,4999.259825456778,0.4167849422900235,0.33190996585513494,21.0,1.0,0
354,YES,synthetic-market-354,0.5030028031877662,0.011290780602203794,1691.8461065448516,120896.93806258842,-0.47915167146400145,0.3559023857411549,1.0,0.0,1
355,NO,synthetic-market-355,0.16082029045975074,0.001,629.191074237376,16260.470250606193,-0.20678631648752296,0.6216571790410378,15.0,0.0,1
356,YES,synthetic-market-356,0.20867393423131442,0.018950719474362995,3228.9609194183195,8946.193186285642,0.09917732669273036,0.7686225567201208,6.0,0.0,0
357,YES,synthetic-market-357,0.8244281124118588,0.005201658266175095,2307.6324385020707,15044.40839106155,0.5509655917811499,0.4490741574863176,12.0,0.0,1
358,NO,synthetic-market-358,0.48581849177053815,0.0018708350069959548,8464.12038694085,18499.649761805067,-0.008170734565022944,0.7064820246763199,10.0,0.0,1
359,NO,synthetic-market-359,0.2153331689182244,0.004305207446154312,973.123771119622,37554.62393625721,-0.0451742970212023,0.6667070664682386,15.0,1.0,1
360,YES,synthetic-market-360,0.6528781038355809,0.0012170558534164908,23736.625108320924,14279.219808559183,-0.24698223566251493,0.9429187755214489,23.0,0.0,0
361,YES,synthetic-market-361,0.2892783899253375,0.004368598449580563,6628.456346810731,9779.012784808589,0.7337937548130065,0.46850096486318815,13.0,0.0,0
362,YES,synthetic-market-362,0.5242434800450514,0.0033841464676561054,3741.7438033186836,10190.118671363898,0.47967766684731583,0.5492418678061902,24.0,1.0,0
363,YES,synthetic-market-363,0.30465758107610996,0.009969364865337395,2252.1358596820614,46980.47264418685,-0.042805532099011855,0.541062842419626,14.0,1.0,1
364,NO,synthetic-market-364,0.5145450687598494,0.023692453036827047,2067.452059581763,23436.706234182893,-0.6284605892866015,0.2619300729739795,2.0,0.0,0
